date,sector,sentiment_compound,base_sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,total_headlines,tickers_with_news,ticker_count,coverage_rate,sentiment_score_0_100,finance_lexicon_effect,sentiment_lag1,sentiment_score_lag1,sentiment_z_full_sample,sentiment_signal_z,sentiment_21d_avg,sentiment_score_21d_avg
2022-11-01,Utilities,0.22296,0.16612,0.1256,0.8744,0.0,2,2,5,0.4,61.148,0.05684,0.43570666666666663,71.78533333333334,1.1286296551255113,3.0,0.1529697566137566,57.64848783068783
2022-11-02,Utilities,0.23074,0.1662,0.1647,0.8352999999999999,0.0,6,4,5,0.8,61.537,0.06454000000000001,0.22296,61.148,1.2079209352590679,1.1519493136621846,0.15943428042328042,57.971714021164026
2022-11-03,Utilities,0.18258000000000002,0.12707833333333335,0.14516666666666667,0.8194833333333333,0.035350000000000006,11,4,5,0.8,59.129,0.05550166666666667,0.23074,61.537,0.7170895662061023,1.2269342231847264,0.15764666137566136,57.88233306878307
2022-11-04,Utilities,0.234212,0.11523999999999998,0.19704,0.76564,0.0374,16,4,5,0.8,61.71060000000001,0.11897200000000002,0.18258000000000002,59.129,1.2433064525628863,0.7487906096917771,0.16405532804232803,58.2027664021164
2022-11-07,Utilities,0.004706666666666667,-0.012233333333333332,0.051616666666666665,0.8993,0.04908333333333333,12,5,5,1.0,50.23533333333333,0.01694,0.234212,61.71060000000001,-1.095738750197854,1.2584163703985483,0.14707739153439153,57.353869576719575
2022-11-08,Utilities,0.11383999999999998,0.11383999999999998,0.1224,0.8775999999999999,0.0,3,3,5,0.6,55.692,0.0,0.004706666666666667,50.23533333333333,0.01651339700550261,-1.0146075031709487,0.14378786772486774,57.18939338624339
2022-11-09,Utilities,0.11288000000000001,0.07676000000000001,0.1232,0.8297000000000001,0.047099999999999996,5,4,5,0.8,55.644000000000005,0.03612,0.11383999999999998,55.692,0.006729383004447073,0.06686288385300733,0.14138501058201058,57.069250529100536
2022-11-10,Utilities,0.15811,0.15811,0.0949,0.9051,0.0,4,2,5,0.4,57.905499999999996,0.0,0.11288000000000001,55.644000000000005,0.46769912599169033,0.05730273882470906,0.148263582010582,57.41317910052911
2022-11-11,Utilities,0.11735999999999999,0.11735999999999999,0.0679,0.9320999999999999,0.0,6,5,5,1.0,55.867999999999995,0.0,0.15811,57.905499999999996,0.05238811500937395,0.5057146171602108,0.15125024867724868,57.56251243386243
2022-11-14,Utilities,0.056235,0.048155,0.06103333333333334,0.9130666666666667,0.0259,12,5,5,1.0,52.81175,0.008079999999999997,0.11735999999999999,55.867999999999995,-0.5705784014641004,0.10104165202983033,0.14458715343915346,57.22935767195767
2022-11-15,Utilities,0.0551,0.0551,0.052000000000000005,0.9480000000000001,0.0,1,1,5,0.2,52.754999999999995,0.0,0.056235,52.81175,-0.5821459596840987,-0.5058383604661756,0.15148429629629628,57.574214814814816
2022-11-16,Utilities,0.17726999999999998,0.17726999999999998,0.11400000000000002,0.8859999999999999,0.0,6,4,5,0.8,58.8635,0.0,0.0551,52.754999999999995,0.662971738762762,-0.5166691367773772,0.14776858201058202,57.388429100529095
2022-11-17,Utilities,0.0,0.0,0.0,1.0,0.0,0,0,5,0.0,50.0,0.0,0.17726999999999998,58.8635,-1.1437075966196968,0.69769767069785,0.1479606455026455,57.39803227513227
2022-11-18,Utilities,0.063,0.063,0.046650000000000004,0.95335,0.0,7,4,5,0.8,53.15,0.0,0.0,50.0,-0.5016316778004103,-1.0644580664797012,0.14500604232804232,57.25030211640212
2022-11-21,Utilities,0.09179000000000001,0.06885,0.07555,0.9185000000000001,0.0059,9,4,5,0.8,54.5895,0.022940000000000016,0.063,53.15,-0.20821317458124738,-0.4373490421040755,0.14202913756613755,57.101456878306884
2022-11-22,Utilities,0.0,0.0,0.0,1.0,0.0,5,3,5,0.6,50.0,0.0,0.09179000000000001,54.5895,-1.1437075966196968,-0.15066888946505713,0.13146056613756613,56.573028306878314
2022-11-23,Utilities,0.19207999999999997,0.19207999999999997,0.1598,0.7971999999999999,0.043,5,4,5,0.8,59.604,0.0,0.0,50.0,0.8139105380915498,-1.0634000425446457,0.13327897883597883,56.66394894179895
2022-11-25,Utilities,0.17414000000000002,0.17414000000000002,0.1322,0.8678000000000001,0.0,5,4,5,0.8,58.707,0.0,0.19207999999999997,59.604,0.6310717764468201,0.8486644137197715,0.13429866137566138,56.71493306878307
2022-11-28,Utilities,0.10212000000000002,0.10212000000000002,0.0834,0.9166000000000001,0.0,2,2,5,0.4,55.106,0.0,0.17414000000000002,58.707,-0.10293310725738654,0.669289821751904,0.13757615343915341,56.87880767195767
2022-11-29,Utilities,0.10366,0.10366,0.1361,0.845,0.0189,5,3,5,0.6,55.18300000000001,0.0,0.10212000000000002,55.106,-0.08723791813069301,-0.048384265085972294,0.13469001587301588,56.734500793650795
2022-11-30,Utilities,0.10178000000000001,0.10178000000000001,0.08349999999999999,0.9164999999999999,0.0,4,3,5,0.6,55.089,0.0,0.10366,55.18300000000001,-0.10639827888276054,-0.03300458364434565,0.11878874603174602,55.939437301587304
2022-12-01,Utilities,0.19726000000000002,0.19726000000000002,0.14700000000000002,0.853,0.0,5,4,5,0.8,59.863,0.0,0.10178000000000001,55.089,0.8667034469722471,-0.05172972417137615,0.11756493650793651,55.87824682539682
2022-12-02,Utilities,0.17018,0.17018,0.1076,0.8924,0.0,2,2,5,0.4,58.509,0.0,0.19726000000000002,59.863,0.5907127186924647,0.9005991840614446,0.11468112698412697,55.73405634920635
2022-12-05,Utilities,0.166295,0.166295,0.14525000000000002,0.8082499999999999,0.0467,8,4,5,0.8,58.314750000000004,0.0,0.17018,58.509,0.5511180370319421,0.6295534070773984,0.11390565079365081,55.695282539682545
2022-12-06,Utilities,-0.01531,-0.01531,0.0,0.9897,0.0103,3,2,5,0.4,49.2345,0.0,0.166295,58.314750000000004,-1.2997422365740345,0.5901980451291204,0.10202365079365079,55.10118253968254
2022-12-07,Utilities,0.21692,0.21692,0.1394,0.8606,0.0,3,3,5,0.6,60.846000000000004,0.0,-0.01531,49.2345,1.0670719003688687,-1.2229691327701364,0.11212904761904763,55.60645238095238
2022-12-08,Utilities,-0.04526,-0.04526,0.0308,0.9258,0.0434,2,2,5,0.4,47.737,0.0,0.21692,60.846000000000004,-1.6049830900444733,1.0958756389702802,0.10455285714285714,55.22764285714286
2022-12-09,Utilities,0.07700666666666667,0.07700666666666667,0.057866666666666663,0.9421333333333333,0.0,7,4,5,0.8,53.85033333333333,0.0,-0.04526,47.737,-0.35888019574333935,-1.5201011965870284,0.10284460317460316,55.14223015873016
2022-12-12,Utilities,0.24037999999999998,0.24037999999999998,0.194,0.806,0.0,6,4,5,0.8,62.019000000000005,0.0,0.07700666666666667,53.85033333333333,1.3061687425196697,-0.2994259540822931,0.10676222222222223,55.33811111111111
2022-12-13,Utilities,0.143075,0.143075,0.13565,0.7847999999999999,0.07955,7,4,5,0.8,57.15375,0.0,0.24037999999999998,62.019000000000005,0.31446719838140513,1.3298690091218246,0.10798674603174603,55.3993373015873
2022-12-14,Utilities,0.0,0.0,0.0,1.0,0.0,1,1,5,0.2,50.0,0.0,0.143075,57.15375,-1.1437075966196968,0.35821575360300445,0.10530888888888888,55.26544444444444
2022-12-15,Utilities,0.32604,0.32604,0.2835,0.7165,0.0,5,4,5,0.8,66.30199999999999,0.0,0.0,50.0,2.1791881584888775,-1.0693763081616214,0.11821079365079365,55.91053968253969
2022-12-16,Utilities,0.12691000000000002,0.12691000000000002,0.10169999999999998,0.8983000000000001,0.0,6,2,5,0.4,56.3455,0.0,0.32604,66.30199999999999,0.14971867095737723,2.1785838698469395,0.11581269841269841,55.79063492063493
2022-12-19,Utilities,0.16789,0.16789,0.1303666666666667,0.8696333333333334,0.0,6,3,5,0.6,58.39450000000001,0.0,0.12691000000000002,56.3455,0.5673737686274464,0.19460717567000999,0.1238074603174603,56.190373015873014
2022-12-20,Utilities,0.34900666666666663,0.34900666666666663,0.20653333333333332,0.7806666666666666,0.012866666666666669,8,4,5,0.8,67.45033333333333,0.0,0.16789,58.39450000000001,2.4132571045558024,0.6025855885972455,0.1374268253968254,56.871341269841274
2022-12-21,Utilities,0.18202000000000002,0.18202000000000002,0.125,0.875,0.0,2,2,5,0.4,59.101000000000006,0.0,0.34900666666666663,67.45033333333333,0.7113822247054864,2.3980205090142728,0.14172349206349208,57.086174603174605
2022-12-22,Utilities,0.0,0.0,0.0,1.0,0.0,2,2,5,0.4,50.0,0.0,0.18202000000000002,59.101000000000006,-1.1437075966196968,0.7371728934776056,0.14172349206349208,57.086174603174605
2022-12-23,Utilities,0.18372000000000002,0.18372000000000002,0.15,0.85,0.0,3,2,5,0.4,59.18600000000001,0.0,0.0,50.0,0.7287080828323561,-1.0713832144067137,0.14132539682539683,57.06626984126984
2022-12-27,Utilities,0.07845866666666668,0.07845866666666668,0.06206666666666667,0.9334133333333334,0.004520000000000001,9,3,5,0.6,53.92293333333333,0.0,0.18372000000000002,59.18600000000001,-0.34408187456674233,0.7546431521869718,0.13676914285714284,56.838457142857145
2022-12-28,Utilities,0.08196,0.08196,0.05669999999999999,0.9433,0.0,4,3,5,0.6,54.098,0.0,0.07845866666666668,53.92293333333333,-0.30839740127955834,-0.29210890213586355,0.13580914285714285,56.79045714285714
2022-12-29,Utilities,0.0060599999999999985,0.0060599999999999985,0.0706,0.8827999999999999,0.0466,2,2,5,0.4,50.303,0.0,0.08196,54.098,-1.081946008238032,-0.25708041604940773,0.1311615238095238,56.5580761904762
2022-12-30,Utilities,0.07731999999999999,0.07731999999999999,0.1072,0.8475999999999999,0.045200000000000004,5,5,5,1.0,53.866,0.0,0.0060599999999999985,50.303,-0.35568680228466154,-1.0115750256606564,0.1299967619047619,56.49983809523809
2023-01-03,Utilities,0.10846,0.10846,0.0666,0.9334,0.0,4,4,5,0.8,55.423,0.0,0.07731999999999999,53.866,-0.038317848125414056,-0.30172349389793807,0.12576819047619048,56.28840952380953
2023-01-04,Utilities,0.15975,0.15975,0.17520000000000002,0.78,0.0448,8,4,5,0.8,57.987500000000004,0.0,0.10846,55.423,0.484413483243494,0.008561134010435246,0.12527152380952383,56.26357619047619
2023-01-05,Utilities,0.14878666666666668,0.14878666666666668,0.08306666666666666,0.9169333333333334,0.0,8,4,5,0.8,57.43933333333333,0.0,0.15975,57.987500000000004,0.3726786844606034,0.5195354771889548,0.12443779365079365,56.22188968253968
2023-01-06,Utilities,0.009000000000000003,0.009000000000000003,0.0479,0.9297000000000001,0.0224,2,1,5,0.2,50.449999999999996,0.0,0.14878666666666668,57.43933333333333,-1.0519824653597987,0.4098522259651851,0.12559541269841268,56.27977063492064
2023-01-09,Utilities,0.07377666666666667,0.07377666666666667,0.0771,0.908,0.0149,8,5,5,1.0,53.68883333333333,0.0,0.009000000000000003,50.449999999999996,-0.3917993261843916,-0.98411340907914,0.11877906349206349,55.93895317460318
2023-01-10,Utilities,-0.025,-0.025,0.0224,0.9551999999999999,0.0224,2,1,5,0.2,48.75,0.0,0.07377666666666667,53.68883333333333,-1.3984996278971915,-0.3373027432520972,0.11974382539682542,55.98719126984127
2023-01-11,Utilities,0.052160000000000005,0.052160000000000005,0.11840000000000002,0.8382,0.0434,4,3,5,0.6,52.608,0.0,-0.025,48.75,-0.612109502562332,-1.3214218195292937,0.1185606507936508,55.92803253968253
2023-01-12,Utilities,0.13546666666666668,0.13546666666666668,0.16509999999999997,0.7901,0.0448,7,4,5,0.8,56.77333333333333,0.0,0.052160000000000005,52.608,0.2369254901959543,-0.5507141903751629,0.11356477777777779,55.678238888888885
2023-01-13,Utilities,0.19448000000000001,0.17687,0.1162,0.8838000000000001,0.0,4,3,5,0.6,59.724,0.017610000000000015,0.13546666666666668,56.77333333333333,0.8383705730941897,0.28106174620114727,0.11601263492063493,55.800631746031755
2023-01-17,Utilities,0.17053,0.17053,0.11810000000000001,0.8818999999999999,0.0,8,4,5,0.8,58.526500000000006,0.0,0.19448000000000001,59.724,0.5942798071303496,0.8697767756607346,0.12413311111111111,56.20665555555556
2023-01-18,Utilities,0.16392,0.16392,0.121,0.8789999999999999,0.0,3,3,5,0.6,58.196000000000005,0.0,0.17053,58.526500000000006,0.5269127940605802,0.6298334608599143,0.11641311111111112,55.82065555555556
2023-01-19,Utilities,0.16392,0.16392,0.11979999999999999,0.8802,0.0,5,5,5,1.0,58.196000000000005,0.0,0.16392,58.196000000000005,0.5269127940605802,0.5632594793380999,0.11817549206349207,55.90877460317461
2023-01-20,Utilities,0.09038333333333333,0.09038333333333333,0.05166666666666666,0.9483333333333333,0.0,7,3,5,0.6,54.51916666666666,0.0,0.16392,58.196000000000005,-0.22254947287446122,0.5627764248701168,0.11448469841269841,55.724234920634935
2023-01-23,Utilities,0.20159666666666665,0.20159666666666665,0.1268,0.858,0.0153,12,5,5,1.0,60.07983333333333,0.0,0.09038333333333333,54.51916666666666,0.9109013713311828,-0.17301423545735087,0.10746517460317462,55.37325873015873
2023-01-24,Utilities,0.19303,0.19303,0.13303333333333334,0.8602000000000001,0.0067666666666666665,12,4,5,0.8,59.6515,0.0,0.20159666666666665,60.07983333333333,0.823592635280095,0.9394877344510303,0.10798946031746032,55.399473015873006
2023-01-25,Utilities,0.22340400000000002,0.157144,0.18031999999999998,0.8177199999999999,0.00196,14,4,5,0.8,61.170199999999994,0.06626000000000001,0.19303,59.6515,1.133154761601,0.8527408108657555,0.11862774603174603,55.93138730158729
2023-01-26,Utilities,0.16658666666666666,0.14764,0.17913333333333334,0.7774666666666666,0.0434,14,5,5,1.0,58.32933333333333,0.018946666666666667,0.22340400000000002,61.170199999999994,0.5540906107301794,1.1552217501977764,0.11781187301587304,55.89059365079365
2023-01-27,Utilities,0.21602666666666667,0.14378666666666667,0.1308,0.8692,0.0,6,4,5,0.8,60.80133333333333,0.07224,0.16658666666666666,58.32933333333333,1.057967331784553,0.5857433953405954,0.12436273015873017,56.21813650793651
2023-01-30,Utilities,0.07520000000000002,0.07520000000000002,0.09190000000000001,0.8805999999999999,0.027500000000000004,6,3,5,0.6,53.76,0.0,0.21602666666666667,60.80133333333333,-0.3772931665369928,1.0795327890259168,0.1240408253968254,56.202041269841274
2023-01-31,Utilities,0.18501666666666666,0.18501666666666666,0.15513333333333335,0.8291333333333334,0.0158,8,4,5,0.8,59.25083333333333,0.0,0.07520000000000002,53.76,0.7419232961879485,-0.33091558696959983,0.13256257142857142,56.62812857142857
2023-02-01,Utilities,-0.02065,-0.02065,0.1397,0.7721,0.0882,7,5,5,1.0,48.967499999999994,0.0,0.18501666666666666,59.25083333333333,-1.3541658144549074,0.7689801354149525,0.12789733333333336,56.39486666666666
2023-02-02,Utilities,0.25961333333333336,0.23553333333333332,0.18486666666666665,0.8151333333333334,0.0,8,4,5,0.8,62.980666666666664,0.024080000000000046,-0.02065,48.967499999999994,1.502188745249156,-1.2907260564762273,0.1350951111111111,56.754755555555555
2023-02-03,Utilities,0.2866833333333333,0.2677366666666667,0.1896,0.8103999999999999,0.0,9,4,5,0.8,64.33416666666668,0.01894666666666661,0.25961333333333336,62.980666666666664,1.7780775567164264,1.5146478203702207,0.14113955555555555,57.056977777777774
2023-02-06,Utilities,0.15076666666666666,0.15076666666666666,0.12318333333333334,0.85275,0.024066666666666667,15,5,5,1.0,57.538333333333334,0.0,0.2866833333333333,64.33416666666668,0.3928582133377808,1.7809089774309976,0.1412338412698413,57.06169206349207
2023-02-07,Utilities,0.20113666666666666,0.20113666666666666,0.13245,0.8675499999999999,0.0,10,4,5,0.8,60.05683333333334,0.0,0.15076666666666666,57.538333333333334,0.906213197955677,0.42157622717183835,0.15038320634920635,57.51916031746032
2023-02-08,Utilities,0.15810045454545457,0.14325318181818184,0.11935151515151517,0.8679151515151515,0.012733333333333333,18,3,5,0.6,57.90502272727272,0.014847272727272737,0.20113666666666666,60.05683333333334,0.46760184176156644,0.9243859221034098,0.15439862481962482,57.719931240981246
2023-02-09,Utilities,0.22596499999999997,0.21886,0.17855000000000001,0.8184250000000001,0.003025,15,5,5,1.0,61.298249999999996,0.0071049999999999724,0.15810045454545457,57.90502272727272,1.159255657285066,0.4934125067176508,0.16634933910533908,58.31746695526696
2023-02-10,Utilities,0.05464,0.05464,0.0378,0.9621999999999999,0.0,4,3,5,0.6,52.732,0.0,0.22596499999999997,61.298249999999996,-0.5868341330596045,1.1709542096071897,0.16646743434343433,58.323371717171725
2023-02-13,Utilities,0.18279666666666666,0.18279666666666666,0.15960000000000002,0.8259333333333334,0.014466666666666666,9,4,5,0.8,59.139833333333335,0.0,0.05464,52.732,0.719297763810507,-0.5431374077221693,0.16872124386724385,58.43606219336219
2023-02-14,Utilities,0.21013600000000002,0.12393000000000001,0.18946,0.761,0.04944,11,5,5,1.0,60.506800000000005,0.086206,0.18279666666666666,59.139833333333335,0.997931534761408,0.7392424821899821,0.1694667676767677,58.47333838383838
2023-02-15,Utilities,0.17742,0.17742,0.12250000000000001,0.8775000000000001,0.0,5,4,5,0.8,58.870999999999995,0.0,0.21013600000000002,60.506800000000005,0.6645004909504272,1.0117389843316191,0.1697948629148629,58.48974314574314
2023-02-16,Utilities,0.20090916666666664,0.15446916666666669,0.14419166666666666,0.8484083333333334,0.00735,16,4,5,0.8,60.045458333333336,0.046439999999999954,0.17742,58.870999999999995,0.9038945904710516,0.6834579022724399,0.1715562518037518,58.5778125901876
2023-02-17,Utilities,0.11326666666666667,0.03269333333333333,0.09806666666666666,0.8791333333333334,0.022799999999999997,10,4,5,0.8,55.663333333333334,0.08057333333333333,0.20090916666666664,60.045458333333336,0.010670166421538924,0.9177015126911514,0.16914418831168831,58.45720941558441
2023-02-21,Utilities,0.08508111111111112,0.048961111111111115,0.10297777777777777,0.8758222222222223,0.0212,18,5,5,1.0,54.25405555555556,0.036120000000000006,0.11326666666666667,55.663333333333334,-0.27658803168584795,0.039572495578319204,0.16889170153920155,58.444585076960074
2023-02-22,Utilities,0.10825,0.10825,0.053200000000000004,0.9468,0.0,7,3,5,0.6,55.412499999999994,0.0,0.08508111111111112,54.25405555555556,-0.04045810118814503,-0.24283890586531182,0.16444662217412218,58.2223311087061
2023-02-23,Utilities,0.1320386666666667,0.056576,0.10295999999999998,0.8811733333333333,0.015866666666666664,12,4,5,0.8,56.601933333333335,0.07546266666666669,0.10825,55.412499999999994,0.20198840686718436,-0.010414123862216088,0.161542272967773,58.07711364838865
2023-02-24,Utilities,0.137828,0.066932,0.10968,0.86358,0.026739999999999996,10,4,5,0.8,56.891400000000004,0.070896,0.1320386666666667,56.601933333333335,0.2609914468568845,0.22822059207465006,0.15746722534872534,57.873361267436266
2023-02-27,Utilities,0.191822,0.173532,0.16058,0.8293200000000001,0.010100000000000001,12,5,5,1.0,59.5911,0.01829,0.137828,56.891400000000004,0.8112810843287662,0.28617229546591794,0.1586689078884079,57.933445394420396
2023-02-28,Utilities,0.18202000000000002,0.18202000000000002,0.11579999999999999,0.8842000000000001,0.0,5,4,5,0.8,59.101000000000006,0.0,0.191822,59.5911,0.7113822247054864,0.8279132812989809,0.1570495428090428,57.852477140452145
2023-03-01,Utilities,0.2122,0.2122,0.16799999999999998,0.8320000000000001,0.0,4,3,5,0.6,60.61,0.0,0.18202000000000002,59.101000000000006,1.0189671648636778,0.7286844243804299,0.16357335233285233,58.17866761664262
2023-03-02,Utilities,0.05464,0.05464,0.0416,0.9583999999999999,0.0,3,3,5,0.6,52.732,0.0,0.2122,60.61,-0.5868341330596045,1.0307944085161165,0.15736493963443965,57.86824698172198
2023-03-03,Utilities,0.020780000000000003,0.020780000000000003,0.1298,0.8268000000000001,0.0434,3,3,5,0.6,51.039,0.0,0.05464,52.732,-0.9319244602218433,-0.5528924095273625,0.15933779677729676,57.966889838864844
2023-03-06,Utilities,0.10745,0.035210000000000005,0.08283333333333334,0.9094666666666666,0.0077,9,4,5,0.8,55.3725,0.07224,0.020780000000000003,51.039,-0.04861144618902481,-0.8924698010347781,0.15209192376142375,57.604596188071184
2023-03-07,Utilities,0.08139666666666667,0.08139666666666667,0.039966666666666664,0.9600333333333333,0.0,13,5,5,1.0,54.06983333333333,0.0,0.10745,55.3725,-0.3141387150510112,-0.020568629319559727,0.1423163682058682,57.115818410293414
2023-03-08,Utilities,-0.009734999999999999,-0.007350000000000007,0.03795,0.9085000000000001,0.0536,5,2,5,0.4,49.51325,-0.002384999999999992,0.08139666666666667,54.06983333333333,-1.2429236135991533,-0.28263472696481984,0.1346734316979317,56.733671584896584
2023-03-09,Utilities,0.03182,0.03182,0.0306,0.9544,0.015,3,2,5,0.4,51.591,0.0,-0.009734999999999999,49.51325,-0.8194082992097017,-1.1986812399735034,0.12661073328523328,56.33053666426166
2023-03-10,Utilities,0.22115666666666667,0.22115666666666667,0.14636666666666667,0.8224333333333333,0.031200000000000006,7,4,5,0.8,61.057833333333335,0.0,0.03182,51.591,1.1102506566026948,-0.7794735274353826,0.12961341005291005,56.4806705026455
2023-03-13,Utilities,0.130795,0.130795,0.08895,0.91105,0.0,5,2,5,0.4,56.53975,0.0,0.22115666666666667,61.057833333333335,0.1893133526178996,1.1258669598487034,0.1250815052910053,56.25407526455027
2023-03-14,Utilities,-0.002426666666666666,-0.002426666666666666,0.06846666666666666,0.8867333333333333,0.0448,5,3,5,0.6,49.87866666666667,0.0,0.130795,56.53975,-1.1684394097890323,0.2157876067795561,0.12236404497354499,56.11820224867725
2023-03-15,Utilities,0.232375,0.232375,0.16505,0.8266,0.00835,9,4,5,0.8,61.61875,0.0,-0.002426666666666666,49.87866666666667,1.2245843341046159,-1.1249596355304181,0.124724917989418,56.2362458994709
2023-03-16,Utilities,0.1459,0.1459,0.12080000000000002,0.8558999999999999,0.0233,9,5,5,1.0,57.294999999999995,0.0,0.232375,61.61875,0.34325869791576197,1.2385434359420255,0.12166606084656084,56.08330304232804
2023-03-17,Utilities,0.18417666666666666,0.18417666666666666,0.14909999999999998,0.8509,0.0,11,4,5,0.8,59.20883333333333,0.0,0.1459,57.294999999999995,0.7333622839370246,0.36740261134911145,0.12198780687830689,56.09939034391535
2023-03-20,Utilities,0.10989333333333333,0.10989333333333333,0.06963333333333332,0.9208333333333332,0.009533333333333333,10,4,5,0.8,55.49466666666667,0.0,0.18417666666666666,59.20883333333333,-0.023709771665504416,0.7523601788195422,0.11765371957671958,55.88268597883598
2023-03-21,Utilities,0.19539,0.19539,0.14350000000000002,0.8291000000000001,0.027200000000000002,5,4,5,0.8,59.7695,0.0,0.10989333333333333,55.49466666666667,0.8476450030326904,0.003654791045674971,0.12156435449735449,56.07821772486773
2023-03-22,Utilities,0.03642666666666667,0.03642666666666667,0.023266666666666668,0.9767333333333333,0.0,8,4,5,0.8,51.82133333333333,0.0,0.19539,59.7695,-0.7724586209129686,0.8649754592185729,0.1192474761904762,55.96237380952381
2023-03-23,Utilities,0.085,0.085,0.04235,0.9576499999999999,0.0,7,4,5,0.8,54.25,0.0,0.03642666666666667,51.82133333333333,-0.27741469027621496,-0.7377552975029024,0.11814033333333333,55.90701666666667
2023-03-24,Utilities,0.13194,0.14006000000000002,0.1032,0.8968,0.0,2,2,5,0.4,56.596999999999994,-0.008120000000000016,0.085,54.25,0.20098282765040892,-0.24750543451945742,0.11813563492063492,55.90678174603175
2023-03-27,Utilities,0.075955,0.075955,0.04190000000000001,0.9581,0.0,7,4,5,0.8,53.79775,0.0,0.13194,56.596999999999994,-0.36959844719241264,0.22623037209429336,0.11518930158730159,55.759465079365086
2023-03-28,Utilities,0.318075,0.318075,0.20565000000000003,0.79435,0.0,7,4,5,0.8,65.90374999999999,0.0,0.075955,53.79775,2.0980114173238675,-0.33906316311360335,0.12120134920634922,56.06006746031746
2023-03-29,Utilities,0.05637000000000001,0.05637000000000001,0.10763333333333333,0.8489666666666666,0.0434,8,4,5,0.8,52.8185,0.0,0.318075,65.90374999999999,-0.5692025244952018,2.101000955377562,0.11521801587301587,55.760900793650784
2023-03-30,Utilities,0.22937000000000002,0.17189000000000002,0.15350000000000003,0.8181,0.028399999999999998,5,4,5,0.8,61.468500000000006,0.05748,0.05637000000000001,52.8185,1.1939583319450613,-0.53803269869113,0.11603563492063493,55.80178174603175
2023-03-31,Utilities,0.08556666666666667,0.08556666666666667,0.05278333333333333,0.9472166666666666,0.0,8,3,5,0.6,54.27833333333333,0.0,0.22937000000000002,61.468500000000006,-0.2716394042339252,1.2057262378017701,0.11750833333333333,55.875416666666666
2023-04-03,Utilities,0.24288499999999996,0.24288499999999996,0.15635,0.83635,0.007299999999999999,8,4,5,0.8,62.14425,0.0,0.08556666666666667,54.27833333333333,1.3316989040536744,-0.24468868244747918,0.12808476190476192,56.4042380952381
2023-04-04,Utilities,0.14489666666666667,0.14489666666666667,0.08203333333333333,0.9179666666666666,0.0,7,4,5,0.8,57.24483333333333,0.0,0.24288499999999996,62.14425,0.3330330443938252,1.3408300518019984,0.12986793650793652,56.493396825396836
2023-04-05,Utilities,0.08481666666666668,0.05423,0.05329999999999999,0.9466999999999999,0.0,5,2,5,0.4,54.24083333333334,0.03058666666666668,0.14489666666666667,57.24483333333333,-0.2792831651722499,0.35207544166574806,0.13003079365079365,56.50153968253968
2023-04-06,Utilities,0.33824,0.27978000000000003,0.2280666666666667,0.7719333333333334,0.0,6,4,5,0.8,66.91199999999999,0.058459999999999956,0.08481666666666668,54.24083333333334,2.3035266697522947,-0.2541747985617991,0.14660103174603173,57.33005158730159
2023-04-10,Utilities,0.186084,0.186084,0.14140000000000003,0.8586,0.0,7,3,5,0.6,59.304199999999994,0.0,0.33824,66.91199999999999,0.7528012173099558,2.2963890323147966,0.1539469365079365,57.69734682539682
2023-04-11,Utilities,0.11038,0.08196,0.07350000000000001,0.9265000000000001,0.0,7,5,5,1.0,55.519,0.02842,0.186084,59.304199999999994,-0.018749820123302414,0.7630085983058005,0.14867185714285713,57.43359285714285
2023-04-12,Utilities,0.18570666666666666,0.18570666666666666,0.1582,0.8417999999999999,0.0,5,3,5,0.6,59.285333333333334,0.0,0.11038,55.519,0.7489555562512074,0.00025926724309546843,0.1512866984126984,57.56433492063492
2023-04-13,Utilities,0.144018,0.144018,0.11454,0.87422,0.011279999999999998,9,4,5,0.8,57.2009,0.0,0.18570666666666666,59.285333333333334,0.3240779538011922,0.7589416559872135,0.15826025396825397,57.9130126984127
2023-04-14,Utilities,0.14492333333333335,0.14492333333333335,0.08316666666666668,0.9168333333333333,0.0,8,5,5,1.0,57.24616666666667,0.0,0.144018,57.2009,0.3333048225605213,0.3383195499560367,0.1540958888888889,57.704794444444445
2023-04-17,Utilities,0.093195,0.070255,0.06405000000000001,0.92635,0.009600000000000001,10,4,5,0.8,54.659749999999995,0.022940000000000002,0.14492333333333335,57.24616666666667,-0.1938938624234523,0.3472184655067246,0.151586126984127,57.57930634920635
2023-04-18,Utilities,0.10065266666666668,0.08896066666666666,0.10969999999999999,0.8539,0.0364,14,5,5,1.0,55.03263333333334,0.011692000000000022,0.093195,54.659749999999995,-0.11788770087983363,-0.17486504041632958,0.14760879365079363,57.38043968253968
2023-04-19,Utilities,0.27201333333333333,0.27201333333333333,0.17993333333333333,0.8200666666666667,0.0,8,5,5,1.0,63.60066666666666,0.0,0.10065266666666668,55.03263333333334,1.6285655927627931,-0.0994758729739215,0.15532879365079366,57.766439682539676
2023-04-20,Utilities,0.11793066666666667,0.11793066666666667,0.09973333333333334,0.8908266666666667,0.00944,12,5,5,1.0,55.89653333333333,0.0,0.27201333333333333,63.60066666666666,0.05820416777666834,1.62884484235975,0.15164025396825398,57.5820126984127
2023-04-21,Utilities,0.0,0.0,0.0,1.0,0.0,5,3,5,0.6,50.0,0.0,0.11793066666666667,55.89653333333333,-1.1437075966196968,0.0730661618705141,0.14990565079365079,57.49528253968254
